,tweet_id,tweeted_date,favorite_count,retweet_count,text,hashtags,if_user_verified
1040,706901761596989440,Mon Mar 07 17:58:08 +0000 2016,1892,528,This is Elliot. He's blocking the roadway. Downright rude as hell. Doesn't care that you're already late. 3/10 https://t.co/FMUxir5pYu,[],True
1041,706904523814649856,Mon Mar 07 18:09:06 +0000 2016,13471,7132,Ever seen a dog pet another dog? Both 13/10 truly an awe-inspiring scene. (Vid by @mdougherty20) https://t.co/3PoKf6cw7f,[],True
1042,707014260413456384,Tue Mar 08 01:25:10 +0000 2016,2121,546,This is Ellie. She requests to be carried around in a lacrosse stick at all times. 11/10 impossible to say no https://t.co/15yCmd43zU,[],True
1043,707021089608753152,Tue Mar 08 01:52:18 +0000 2016,3744,1227,This is Tucker. He's a Dasani Episcopalian. Good lord what a tongue. 12/10 would never let go of https://t.co/gHtW5cgyy7,[],True
1044,707038192327901184,Tue Mar 08 03:00:15 +0000 2016,2020,720,This is Kathmandu. He sees every move you make. Probably knows Jiu-Jitsu. 10/10 mysterious af https://t.co/z0cs7E4Xjj,[],True
1045,707059547140169728,Tue Mar 08 04:25:07 +0000 2016,2406,619,Say hello to Cupcake. She's an Icelandic Dippen Dot. Confused by the oddly geometric lawn pattern. 11/10 https://t.co/D7rorf4YKL,[],True
1046,707297311098011648,Tue Mar 08 20:09:54 +0000 2016,2588,713,This is Cassie. She can go from sweet to scary af in a matter of seconds. 10/10 points deducted for cats on pajamas https://t.co/B6dmZmJBdK,[],True
1047,707315916783140866,Tue Mar 08 21:23:50 +0000 2016,2288,580,This is Finnegus. He's trapped in a snow globe. Poor pupper. 10/10 would make sure no one shook it https://t.co/BjpOa52jQ4,[],True
1048,707377100785885184,Wed Mar 09 01:26:57 +0000 2016,3020,979,This dog just brutally murdered a snowman. Currently toying with its nutritious remains 9/10 would totally still pet https://t.co/iKThgKnW1j,[],True
1049,707387676719185920,Wed Mar 09 02:08:59 +0000 2016,3224,1151,Meet Clarkus. He's a Skinny Eastern Worcestershire. Can tie own shoes (impressive af) 10/10 would put on track team https://t.co/XP5o7zGn0E,[],True
1050,707411934438625280,Wed Mar 09 03:45:22 +0000 2016,2120,546,"""I shall trip the big pupper with leash. Big pupper will never see it coming. I am a genius."" Both 11/10 https://t.co/uQsCJ8pf51",[],True
1051,707420581654872064,Wed Mar 09 04:19:44 +0000 2016,2077,636,This is Keurig. He's a rare dog. Laughs like an idiot tho. Head is basically a weapon. Poorly maintained goatee 4/10 https://t.co/xOrUyj7K30,[],True
1052,707610948723478529,Wed Mar 09 16:56:11 +0000 2016,15640,5742,This is Harper. She scraped her elbow attempting a backflip off a tree. Valiant effort tho. 12/10 https://t.co/oHKJHghrp5,[],True
1053,707629649552134146,Wed Mar 09 18:10:30 +0000 2016,2361,788,We usually don't rate marshmallows but this one's having so much fun in the snow. 10/10 (vid by @kylejk24) https://t.co/NL2KwOioBh,[],True
1054,707693576495472641,Wed Mar 09 22:24:31 +0000 2016,3132,920,This is Jiminus. He's in a tub for some reason. What a jokester. Smh 7/10 churlish af https://t.co/84L4ED9Tpi,[],True
1055,707738799544082433,Thu Mar 10 01:24:13 +0000 2016,3746,2209,He's doing his best. 12/10 very impressive that he got his license in the first place  https://t.co/2vRmkkOLcN,[],True
1056,707741517457260545,Thu Mar 10 01:35:01 +0000 2016,2295,558,When your roommate eats your leftover Chili's but you pretend it's no big deal cuz you fat anyway. 10/10 head up pup https://t.co/0nMgoue8IR,[],True
1057,707776935007539200,Thu Mar 10 03:55:45 +0000 2016,3017,875,This is Sadie. She's a Bohemian Rhapsody. Remarkably portable. Could sneak on roller coasters with (probably). 11/10 https://t.co/DB8fyeDs8B,[],True
1058,707969809498152960,Thu Mar 10 16:42:10 +0000 2016,2494,870,Meet Rufus. He's a Honeysuckle Firefox. Curly af. Badass tie. About to go on his first date ever 11/10 good luck pup https://t.co/dGoTWNfIsm,[],True
1059,707983188426153984,Thu Mar 10 17:35:20 +0000 2016,45,2,@serial @MrRoles OH MY GOD I listened to all of season 1 during a single road trip. I love you guys! I can confirm Bernie's 12/10 rating :),[],True
1060,707995814724026368,Thu Mar 10 18:25:30 +0000 2016,2881,1018,This is Farfle. He lost his back legs during the Battle of Gettysburg. Goes 0-60 in 4.3 seconds (damn) 12/10 hero af https://t.co/NiQQWzIzzq,[],True
1061,708026248782585858,Thu Mar 10 20:26:26 +0000 2016,4077,1754,Everybody stop what you're doing and watch this video. Frank is stuck in a loop. 13/10 (Vid by @klbmatty) https://t.co/5AJs8TIV1U,[],True
1062,708109389455101952,Fri Mar 11 01:56:49 +0000 2016,1806,502,This is Remington. He was caught off guard by the magical floating cheese. Spooked af. 10/10 deep breaths pup https://t.co/mhPSADiJmZ,[],True
1063,708119489313951744,Fri Mar 11 02:36:57 +0000 2016,2490,899,This is Cooper. He basks in the glory of rebellion. 9/10 probably a preteen https://t.co/kDamUfeIpm,[],True
1064,708130923141795840,Fri Mar 11 03:22:23 +0000 2016,3105,786,Please stop sending in non canines like this Guatemalan Twiggle Bunny. We only rate dogs. Only send in dogs... 11/10 https://t.co/XKhobeGuvT,[],True
1065,708149363256774660,Fri Mar 11 04:35:39 +0000 2016,3997,1415,This is Jebberson. He's the reigning hide and seek world champion. 10/10 hasn't lost his touch https://t.co/VEFkvWCoHF,[],True
1066,708349470027751425,Fri Mar 11 17:50:48 +0000 2016,2194,678,This is River. He's changing the trumpet game. Innovative af. 11/10 such a good boy https://t.co/tK7a0AxQfd,[],True
1067,708356463048204288,Fri Mar 11 18:18:36 +0000 2016,3309,1201,This is Oliver. That is his castle. He protects it with his life. He's also squishy af. 10/10 would squish softly https://t.co/oSuEGw0BhX,[],True
1068,708400866336894977,Fri Mar 11 21:15:02 +0000 2016,14708,9098,RT if you are as ready for summer as this pup is 12/10 https://t.co/xdNNEZdGJY,[],True
1069,708469915515297792,Sat Mar 12 01:49:25 +0000 2016,2859,733,This is Bobble. He's a Croatian Galifianakis. Hears everything within 400 miles. 11/10 would snug diligently https://t.co/VwDc6PTDzk,[],True
1070,708479650088034305,Sat Mar 12 02:28:06 +0000 2016,2347,619,Meet Bear. He's a Beneboop Cumberclap. Extremely unamused. 13/10 I'm in love with this picture https://t.co/uC8kUqAz0W,[],True
1071,708711088997666817,Sat Mar 12 17:47:45 +0000 2016,2345,641,This is Smokey. He really likes tennis balls. 11/10 https://t.co/Ah7WlYTUBQ,[],True
1072,708738143638450176,Sat Mar 12 19:35:15 +0000 2016,2550,744,This is Coco. She gets to stay on the Bachelor for another week. Super pumped 11/10 https://t.co/wsCB6LFNxD,[],True
1073,708810915978854401,Sun Mar 13 00:24:26 +0000 2016,15264,6274,This is Mister. He's a wonderful father to his two pups. Heartwarming af. 10/10 for all https://t.co/2KcuJXL2r4,[],True
1074,708834316713893888,Sun Mar 13 01:57:25 +0000 2016,1556,452,Meet Malikai. He was rolling around having fun when he remembered the inevitable heat death of the universe. 10/10 https://t.co/Vd2FqHIIGn,[],True
1075,708845821941387268,Sun Mar 13 02:43:08 +0000 2016,2747,806,Here's a pupper with magic eyes. Not wearing a seat belt tho (irresponsible af). Very distracting to driver. 9/10 https://t.co/5DLJB4ssvI,[],True
1076,708853462201716736,Sun Mar 13 03:13:29 +0000 2016,1672,595,This is Lucy. She doesn't understand fetch. 8/10 try turning off and back on (vid by @rileyyoungblood) https://t.co/RXjEwpVJf0,[],True
1077,709042156699303936,Sun Mar 13 15:43:18 +0000 2016,4350,1483,This is Klevin. He's addicted to sandwiches (yes a hotdog is a sandwich fight me) It's tearing his family apart 9/10 https://t.co/7BkkVNu5pd,[],True
1078,709158332880297985,Sun Mar 13 23:24:56 +0000 2016,1883,367,Meet Rodney. He's a Ukranian Boomchicka. Outside but would like to be inside. Only has one ear (unfortunate) 10/10 https://t.co/FjAj3ggXrR,[],True
1079,709179584944730112,Mon Mar 14 00:49:23 +0000 2016,1860,611,This is Sammy. He's in a tree. Very excited about it. 13/10 https://t.co/CLe9ETEjeF,[],True
1080,709198395643068416,Mon Mar 14 02:04:08 +0000 2016,2274,591,"From left to right:
Cletus, Jerome, Alejandro, Burp, &amp; Titson
None know where camera is. 45/50 would hug all at once https://t.co/sedre1ivTK",[],True
1081,709207347839836162,Mon Mar 14 02:39:42 +0000 2016,11451,5197,This is Penny. She's trying on her prom dress. Stunning af 11/10 https://t.co/qcZDZGCapg,[],True
1082,709225125749587968,Mon Mar 14 03:50:21 +0000 2016,2216,523,This is Walker. He's a Butternut Khalifa. Appears fuzzy af. 11/10 would hug for a ridiculous amount of time https://t.co/k6fEWHSALn,[],True
1083,709409458133323776,Mon Mar 14 16:02:49 +0000 2016,2431,617,This is Billy. He sensed a squirrel. 8/10 damn it Billy https://t.co/Yu0K98VZ9A,[],True
1084,709449600415961088,Mon Mar 14 18:42:20 +0000 2016,2029,520,Meet Karma. She's just a head. Lost body during the Second Punic War (unfortunate). Loves to travel 10/10 petable af https://t.co/c6af6nYEPo,[],True
1085,709519240576036864,Mon Mar 14 23:19:03 +0000 2016,1388,219,This is Vince. He's a Gregorian Flapjeck. White spot on legs almost looks like another dog (whoa). 9/10 rad as hell https://t.co/aczGAV2dK4,[],True
1086,709556954897764353,Tue Mar 15 01:48:55 +0000 2016,3030,976,This is Cecil. She's a Gigglefloof Poofer. Outdoorsy af. One with nature. 12/10 would strategically capture https://t.co/ijJB0DuOIC,[],True
1087,709566166965075968,Tue Mar 15 02:25:31 +0000 2016,3262,1077,This is Olaf. He's gotta be rare. Seems sturdy. Tail is floofy af. 12/10 would do whatever it takes to pet https://t.co/E9jaU59bh9,[],True
1088,709852847387627521,Tue Mar 15 21:24:41 +0000 2016,3246,1092,*lets out a tiny whimper and then collapses* ...12/10 https://t.co/BNdVZEHRow,[],True
1089,709901256215666688,Wed Mar 16 00:37:03 +0000 2016,609,92,"WeRateDogs stickers are here and they're 12/10! Use code ""puppers"" at checkout 🐶🐾

Shop now: https://t.co/k5xsufRKYm https://t.co/ShXk46V13r",[],True
1090,709918798883774466,Wed Mar 16 01:46:45 +0000 2016,3236,996,Meet Watson. He's a Suzuki Tickleboop. Leader of a notorious biker gang. Only one ear functional. 12/10 snuggable af https://t.co/R1gLc5vDqG,[],True
1091,710117014656950272,Wed Mar 16 14:54:24 +0000 2016,5043,1785,This pupper got her hair chalked for her birthday. Hasn't told her parents yet. Rebellious af. 11/10 very nifty https://t.co/h1OX2mLtxV,[],True
1092,710140971284037632,Wed Mar 16 16:29:35 +0000 2016,2526,807,This is Tater. His underbite is fierce af. Doesn't give a damn about your engagement photo. 8/10 https://t.co/nLuPY3pY12,[],True
1093,710153181850935296,Wed Mar 16 17:18:07 +0000 2016,2691,814,This is Lacy. She's tipping her hat to you. Daydreams of her life back on the frontier. 11/10 would pet so well https://t.co/fG5Pk3Et1I,[],True
1094,710269109699739648,Thu Mar 17 00:58:46 +0000 2016,2205,1019,"The squad is back for St. Patrick's Day! ☘ 💚
13/10 for all https://t.co/OcCDb2bng5",[],True
1095,710272297844797440,Thu Mar 17 01:11:26 +0000 2016,4156,1146,We 👏🏻 only 👏🏻 rate 👏🏻 dogs. Pls stop sending in non-canines like this Dutch Panda Worm. This is infuriating. 11/10 https://t.co/odfLzBonG2,[],True
1096,710283270106132480,Thu Mar 17 01:55:02 +0000 2016,2003,482,This is Gunner. He's a Figamus Newton. King of the peek-a-boo. Cool jeans. 11/10 https://t.co/ONuBILIYXZ,[],True
1097,710296729921429505,Thu Mar 17 02:48:31 +0000 2016,2209,672,This is Oshie. 12/10 please enjoy (vid by @catherinec1389) https://t.co/VmtzwAuotq,[],True
1098,710588934686908417,Thu Mar 17 22:09:38 +0000 2016,4189,1702,This is Beemo. He's a Chubberflop mix. 12/10 would cross the world for https://t.co/kzMVMU8HBV,[],True
1099,710609963652087808,Thu Mar 17 23:33:12 +0000 2016,4445,2164,I've watched this a million times and you probably will too. 12/10 (vid by @emily_galasso) https://t.co/DU7Rb3NDiy,[],True
1100,710658690886586372,Fri Mar 18 02:46:49 +0000 2016,2144,515,Here's a brigade of puppers. All look very prepared for whatever happens next. 80/80 https://t.co/0eb7R1Om12,[],True
1101,710833117892898816,Fri Mar 18 14:19:56 +0000 2016,2478,477,Say hello to Sora. She's an Egyptian Pumpernickel. Mesmerizing af. 12/10 would bring home to mom https://t.co/PmTR4kxZkq,[],True
1102,710844581445812225,Fri Mar 18 15:05:29 +0000 2016,2357,614,This is Staniel. His selfie game is strong af. 10/10 I'd snapchat with Staniel https://t.co/UgkTw7TKyM,[],True
1103,710997087345876993,Sat Mar 19 01:11:29 +0000 2016,4225,1267,Meet Milo and Amos. They are the best of pals. Both 12/10 would pet at the same time https://t.co/Mv37BHEyyD,[],True
1104,711008018775851008,Sat Mar 19 01:54:56 +0000 2016,2751,560,This is Chuckles. He had a balloon but he accidentally let go of it and it floated away. 11/10 hang in there pupper https://t.co/68iNM7B5gW,[],True
1105,711306686208872448,Sat Mar 19 21:41:44 +0000 2016,3059,680,What hooligan sent in pictures w/out a dog in them? Churlish af. 3/10 just bc that's a neat fluffy bean bag chair https://t.co/wcwoGOkZvz,[],True
1106,711363825979756544,Sun Mar 20 01:28:47 +0000 2016,3336,1020,"""Please, no puparazzi"" 11/10 https://t.co/nJIXSPfedK",[],True
1107,711652651650457602,Sun Mar 20 20:36:28 +0000 2016,3561,823,This is Gary. He just wanted to say hi. 9/10 very personable pup https://t.co/Sk3CbhmKSW,[],True
1108,711694788429553666,Sun Mar 20 23:23:54 +0000 2016,30344,16669,Oh. My. God. 13/10 magical af https://t.co/Ezu6jQrKAZ,[],True
1109,711732680602345472,Mon Mar 21 01:54:29 +0000 2016,8112,3704,I want to hear the joke this dog was just told. 10/10 https://t.co/1KiuZqqOD4,[],True
1110,711743778164514816,Mon Mar 21 02:38:34 +0000 2016,2627,912,Meet Roosevelt. He's calculating the best case scenario if he drops out instead of doing math hw. 11/10 relatable af https://t.co/QcSIRDpfVg,[],True
1111,711968124745228288,Mon Mar 21 17:30:03 +0000 2016,7432,2098,Meet Winston. He's trapped in a cup of coffee. Poor pupper. 10/10 someone free him https://t.co/2e6cUtKUuc,[],True
1112,711998809858043904,Mon Mar 21 19:31:59 +0000 2016,0,122,RT @twitter: @dog_rates Awesome Tweet! 12/10. Would Retweet. #LoveTwitter https://t.co/j6FQGhxYuN,"[{'text': 'LoveTwitter', 'indices': [61, 73]}]",True
1113,712065007010385924,Mon Mar 21 23:55:01 +0000 2016,2080,570,This is Chester. He's clearly in charge of the other dogs. Weird ass paws. Not fit for fetch. 6/10 would still pet https://t.co/o2GvskrhHt,[],True
1114,712085617388212225,Tue Mar 22 01:16:55 +0000 2016,3024,438,"Say hello to Olive and Ruby. They are best buddies. Both 11/10 
1 like = 1 buddy https://t.co/yagmFdKlyL",[],True
1115,712092745624633345,Tue Mar 22 01:45:15 +0000 2016,2718,814,This is Steven. He's inverted af. Also very helpful. Scans anything you want for free. Takes him a while tho. 7/10 https://t.co/tA0ZiQ7JcG,[],True
1116,712097430750289920,Tue Mar 22 02:03:52 +0000 2016,3475,940,I can't even comprehend how confused this dog must be right now. 10/10 https://t.co/8AGcQ4hIfK,[],True
1117,712309440758808576,Tue Mar 22 16:06:19 +0000 2016,222,24,"Reminder that we made our first set of stickers available! All are 12/10 would stick
Use code ""pupper"" at checkout🐶

https://t.co/kJIMNyMNKV",[],True
1118,712438159032893441,Wed Mar 23 00:37:48 +0000 2016,4919,1423,This is Kane. He's a semi-submerged Haitian Huffleplop. Happy af. Sick waterfall. 11/10 would pat head approvingly https://t.co/7zjEC501Ul,[],True
1119,712668654853337088,Wed Mar 23 15:53:42 +0000 2016,3838,1103,Say hello to Sunny and Roxy. They pull things out of water together. 10/10 for both https://t.co/88aedAmxcl,[],True
1120,712717840512598017,Wed Mar 23 19:09:09 +0000 2016,11352,4522,Please don't send in any more polar bears. We only rate dogs. Thank you... 10/10 https://t.co/83RGhdIQz2,[],True
1121,712809025985978368,Thu Mar 24 01:11:29 +0000 2016,17597,6103,This is Stubert. He just arrived. 10/10 https://t.co/HVGs5aAKAn,[],True
1122,713175907180089344,Fri Mar 25 01:29:21 +0000 2016,4098,1337,Say hello to Opie and Clarkus. Clarkus fell asleep so Opie buried him. Ruthless af 10/10 for both https://t.co/xT7XaY4gnW,[],True
1123,713177543487135744,Fri Mar 25 01:35:51 +0000 2016,6666,2600,This is Lance. Lance doesn't give a shit. 10/10 we should all be more like Lance https://t.co/SqnG9Ap28J,[],True
1124,713411074226274305,Fri Mar 25 17:03:49 +0000 2016,4104,1190,Here we see an extremely rare Bearded Floofmallow. Only a few left in the wild. 11/10 would pet with a purpose https://t.co/jVJJKlPbvq,[],True
1125,713761197720473600,Sat Mar 26 16:15:05 +0000 2016,4478,1244,This is Piper. She would really like that tennis ball core. Super sneaky tongue slip. 12/10 precious af https://t.co/QP6GHi5az9,[],True
1126,713900603437621249,Sun Mar 27 01:29:02 +0000 2016,2628,665,Happy Saturday here's 9 puppers on a bench. 99/90 good work everybody https://t.co/mpvaVxKmc1,[],True
1127,713909862279876608,Sun Mar 27 02:05:49 +0000 2016,1755,486,This is Doug. His nose is legendary af. 12/10 (vid by @probably_trey) https://t.co/7IWKfbfihS,[],True
1128,713919462244790272,Sun Mar 27 02:43:58 +0000 2016,3051,724,This is Kanu. He's a Freckled Ticonderoga. Simply flawless. 12/10 would perform an elaborate heist to capture https://t.co/7vyAzIURrE,[],True
1129,714141408463036416,Sun Mar 27 17:25:54 +0000 2016,4014,1285,"I know we only rate dogs, but since it's Easter I guess we could rate a bunny for a change. 10/10 petable as hell https://t.co/O2RlKXigHu",[],True
1130,714214115368108032,Sun Mar 27 22:14:49 +0000 2016,2123,802,Happy Easter from the squad! 🐇🐶 13/10 for all https://t.co/YMx4KWJUAB,[],True
1131,714251586676113411,Mon Mar 28 00:43:43 +0000 2016,3035,764,This is Thumas. He hates potted plants. 8/10 wtf Thumas https://t.co/rDVueNIcEi,[],True
1132,714258258790387713,Mon Mar 28 01:10:13 +0000 2016,2829,672,"Meet Travis and Flurp. Travis is pretty chill but Flurp can't lie down properly. 10/10 &amp; 8/10
get it together Flurp https://t.co/Akzl5ynMmE",[],True
1133,714485234495041536,Mon Mar 28 16:12:09 +0000 2016,2462,1013,This is Blitz. He screams. 10/10 (vid by @yeaahliv) https://t.co/MfW2aym5UF,[],True
1134,714606013974974464,Tue Mar 29 00:12:05 +0000 2016,3354,834,Here are two lil cuddly puppers. Both 12/10 would snug like so much https://t.co/zO4eb7C4tG,[],True
1135,714631576617938945,Tue Mar 29 01:53:39 +0000 2016,3021,901,This is Benedict. He's a feisty pup. Needs a brushing. Portable af. Looks very angry actually. 4/10 might not pet https://t.co/3oeFfHjv0Z,[],True
1136,714957620017307648,Tue Mar 29 23:29:14 +0000 2016,3823,1284,This is Curtis. He's an Albino Haberdasher. Terrified of dandelions. They really spook him up. 10/10 it'll be ok pup https://t.co/s8YcfZrWhK,[],True
1137,714962719905021952,Tue Mar 29 23:49:30 +0000 2016,6763,3847,Just in case anyone's having a bad day. 12/10 would bounce with https://t.co/T9sgP9ttnQ,[],True
1138,714982300363173890,Wed Mar 30 01:07:18 +0000 2016,3438,937,This is Calbert. He forgot to clear his Google search history. 9/10 rookie mistake Calbert https://t.co/jRm5J3YCmj,[],True
1139,715009755312439296,Wed Mar 30 02:56:24 +0000 2016,3824,1107,This is Siba. She's remarkably mobile. Very sleepy as well. 12/10 would happily transport https://t.co/TjnI33RE1i,[],True
1140,715200624753819648,Wed Mar 30 15:34:51 +0000 2016,4763,1691,This is Michelangelope. He's half coffee cup. Rare af. 12/10 would hug until someone stopped me https://t.co/tvVDY0G911,[],True
1141,715220193576927233,Wed Mar 30 16:52:36 +0000 2016,2221,591,This is Nico. His selfie game is strong af. Excellent use of a sneaky tongue slip. 10/10 star material https://t.co/1OBdJkMOFx,[],True
1142,715342466308784130,Thu Mar 31 00:58:29 +0000 2016,2800,627,This is Oscar. He's a world renowned snowball inspector. It's a ruff job but someone has to do it. 10/10 great guy https://t.co/vSufMAKm3C,[],True
1143,715360349751484417,Thu Mar 31 02:09:32 +0000 2016,5051,1414,This is Bertson. He just wants to say hi. 11/10 would boop nose https://t.co/hwv7Wq6gDA,[],True
1144,715680795826982913,Thu Mar 31 23:22:53 +0000 2016,3981,1449,This is Zeus. He's downright fabulous. 12/10 https://t.co/sSugyyRuTp,[],True
1145,715696743237730304,Fri Apr 01 00:26:15 +0000 2016,3622,1171,Meet Toby. He's a Lithuanian High-Steppin Stickeroo. One of the more accomplished Stickeroos around. 10/10 so nifty https://t.co/cYPHuJYTjC,[],True
1146,715704790270025728,Fri Apr 01 00:58:13 +0000 2016,2568,515,This is Bentley. He gives kisses back. 11/10 precious af (vid by @emmaallen25) https://t.co/9PnKkKzoUp,[],True
1147,715733265223708672,Fri Apr 01 02:51:22 +0000 2016,4299,1536,This is a taco. We only rate dogs. Please only send in dogs. Dogs are what we rate. Not tacos. Thank you... 10/10 https://t.co/cxl6xGY8B9,[],True
1148,715758151270801409,Fri Apr 01 04:30:16 +0000 2016,3428,1293,This is old now but it's absolutely heckin fantastic and I can't not share it with you all. 13/10  https://t.co/wJX74TSgzP,[],True
1149,715928423106027520,Fri Apr 01 15:46:52 +0000 2016,2941,796,This is Bubbles. He's a Yorkshire Piccolope. 11/10 would snug aggressively https://t.co/3BhMojONxq,[],True
1150,716080869887381504,Sat Apr 02 01:52:38 +0000 2016,6267,1712,Here's a super majestic doggo and a sunset 11/10 https://t.co/UACnoyi8zu,[],True
1151,716285507865542656,Sat Apr 02 15:25:47 +0000 2016,2565,969,This is Stephanus. She stays woke. 12/10 https://t.co/WIWabMngQZ,[],True
1152,716439118184652801,Sun Apr 03 01:36:11 +0000 2016,2202,191,This is Bluebert. He just saw that both #FinalFur match ups are split 50/50. Amazed af. 11/10 https://t.co/Kky1DPG4iq,"[{'text': 'FinalFur', 'indices': [40, 49]}]",True
1153,716447146686459905,Sun Apr 03 02:08:05 +0000 2016,12046,5326,This is Ozzy. He's acrobatic af. Legendary pupper status achieved. 13/10 https://t.co/gHWsCTu90E,[],True
1154,716730379797970944,Sun Apr 03 20:53:33 +0000 2016,1137,397,"There has clearly been a mistake. Pup did nothing wrong. 12/10 would help escape
https://t.co/Juid3nnLbC",[],True
1155,716791146589110272,Mon Apr 04 00:55:01 +0000 2016,7757,1459,Meet Jennifur. She's supposed to be navigating. Not even buckled up. Insubordinate &amp; churlish. 11/10 would still pet https://t.co/h0trcJohYO,[],True
1156,716802964044845056,Mon Apr 04 01:41:58 +0000 2016,3974,1051,This is Link. He struggles with couches. 10/10 would assist https://t.co/SbX4e6Yg3o,[],True
1157,717009362452090881,Mon Apr 04 15:22:08 +0000 2016,2988,872,This is Smokey. He's having some sort of existential crisis. 10/10 hang in there pupper https://t.co/JmgF4dMpw0,[],True
1158,717047459982213120,Mon Apr 04 17:53:31 +0000 2016,5819,1746,This is Flávio (pronounced Baxter). He's a Benesnoop Cumberdog. Super rare. Symmetrical. 12/10 would pet so well https://t.co/fGgleFiBPq,[],True
1159,717421804990701568,Tue Apr 05 18:41:02 +0000 2016,2899,761,This is Ebby. She's a Zimbabwean Feta. Embarrassed by ridiculously squishy face. 9/10 would squeeze softly https://t.co/LBJqxMGaHi,[],True
1160,717428917016076293,Tue Apr 05 19:09:17 +0000 2016,1480,408,This is Skittle. He's trying to communicate. 11/10 solid effort https://t.co/6WTfJvtKx6,[],True
1161,717537687239008257,Wed Apr 06 02:21:30 +0000 2016,5333,1667,People please. This is a Deadly Mediterranean Plop T-Rex. We only rate dogs. Only send in dogs. Thanks you... 11/10 https://t.co/2ATDsgHD4n,[],True
1162,717790033953034240,Wed Apr 06 19:04:14 +0000 2016,2638,990,"Here's a badass mystery pupper. You weren't aware that you owe him money, but you do. 10/10 shades sick af https://t.co/fv9e9AtzSG",[],True
1163,717841801130979328,Wed Apr 06 22:29:56 +0000 2016,2280,545,This is Barclay. His father was a banana. 11/10 appeeling af https://t.co/ucOEfr2rjV,[],True
1164,718234618122661888,Fri Apr 08 00:30:51 +0000 2016,3574,915,This is Suki. She was born with a blurry tail (unfortunate). Next level tongue tho. 11/10 nifty hardwood https://t.co/05S8oYztgb,[],True
1165,718246886998687744,Fri Apr 08 01:19:36 +0000 2016,1766,448,This is Alexanderson. He's got a weird ass birth mark. Dreadful at fetch. Won't eat kibble. 3/10 wtf @Target https://t.co/FmxOpf2Sgl,[],True
1166,718454725339934721,Fri Apr 08 15:05:29 +0000 2016,4515,1384,"This pic is old but I hadn't seen it until today and had to share. Creative af. 13/10 very good boy, would pet well https://t.co/4kD16wMA1Z",[],True
1167,718460005985447936,Fri Apr 08 15:26:28 +0000 2016,2513,480,Meet Bowie. He's listening for underground squirrels. Smart af. Left eye is considerably magical. 9/10 would so pet https://t.co/JyNmyjy3fe,[],True
1168,718540630683709445,Fri Apr 08 20:46:50 +0000 2016,2245,927,Get you a pup that can do both. 10/10 https://t.co/zSbyvm62xZ,[],True
1169,718613305783398402,Sat Apr 09 01:35:37 +0000 2016,2264,430,This is Carper. He's a Tortellini Angiosperm. In desperate need of a petting. 11/10 would hug softly https://t.co/lK9YDkRzPj,[],True
1170,718631497683582976,Sat Apr 09 02:47:55 +0000 2016,17399,7255,We normally don't rate marshmallows but this one appears to be flawlessly toasted so I'll make an exception. 10/10 https://t.co/D9jbbmPmos,[],True
1171,718939241951195136,Sat Apr 09 23:10:47 +0000 2016,4814,1587,This is Otis. Everybody look at Otis. 12/10 would probably faint while petting https://t.co/I9qoe1uEih,[],True
1172,718971898235854848,Sun Apr 10 01:20:33 +0000 2016,3217,986,This is Sadie. She is prepared for battle. 10/10 https://t.co/JRckDkZVRT,[],True
1173,719332531645071360,Mon Apr 11 01:13:34 +0000 2016,3184,861,This is Pippa. She managed to start the car but is waiting for you to buckle up before driving. Responsible af 11/10 https://t.co/htrlmC7saz,[],True
1174,719339463458033665,Mon Apr 11 01:41:07 +0000 2016,4114,1122,Say hello to Lucy and Sophie. They think they're the same size. Both 10/10 would snug at same time https://t.co/HW50zkcf2R,[],True
1175,719367763014393856,Mon Apr 11 03:33:34 +0000 2016,2606,692,Meet Sid &amp; Murphy. Murphy floats alongside Sid and whispers motivational quotes in his ear. Magical af. Both 11/10 https://t.co/7mmjyearQW,[],True
1176,719551379208073216,Mon Apr 11 15:43:12 +0000 2016,4657,1717,This is Harnold. He accidentally opened the front facing camera. 10/10 get it together Harnold https://t.co/S6JHaSMtln,[],True
1177,719704490224398336,Tue Apr 12 01:51:36 +0000 2016,4189,1302,This is Clyde. He's making sure you're having a good train ride. 12/10 great pupper https://t.co/y206kWHAj0,[],True
1178,719991154352222208,Tue Apr 12 20:50:42 +0000 2016,4493,1600,This doggo was initially thrilled when she saw the happy cartoon pup but quickly realized she'd been deceived. 10/10 https://t.co/mvnBGaWULV,[],True
1179,720043174954147842,Wed Apr 13 00:17:25 +0000 2016,4586,1822,This is Neptune. He's a Snowy Swiss Mountain Floofapolis. Cheeky wink. Tongue nifty af. 11/10 would pet so firmly https://t.co/SoZq2Xoopv,[],True
1180,720059472081784833,Wed Apr 13 01:22:10 +0000 2016,3565,1021,This is Charleson. He lost his plunger. Looked everywhere. Can't find it. So sad. 9/10 would comfort https://t.co/pRHX8yn9Yu,[],True
1181,720340705894408192,Wed Apr 13 19:59:42 +0000 2016,2630,882,This is Derek. He just got balled on. Can't even get up. Poor thing. 10/10 hang in there pupper https://t.co/BIRRF3bcWH,[],True
1182,720389942216527872,Wed Apr 13 23:15:21 +0000 2016,5884,2270,This is Ralphé. He patrols the lake. Looking for babes. 11/10 https://t.co/Pb6iMmo0wk,[],True
